ManufacturerName,CustomerName,Customer,City,State,Stockcode,ItemFamily,Amount,PYTD Sales,YTD Growth,% Change,TransferOrNot
Legend,WINNELSON,WINSUPPLY ESSEX CT CO (#074) - ESSEX - 14076,ESSEX,CT,110-338                  ,200 - Air Vents                     ,$25,$0,$25,,Direct
Legend,WINNELSON,WINSUPPLY SHELTON CT CO (#072) - SHELTON - 189041,SHELTON,CT,110-338                  ,200 - Air Vents                     ,$74,$0,$74,,Direct
Legend,WINNELSON,BRANFORD WINNELSON CO (#075) - BRANFORD - 50111,BRANFORD,CT,110-340                  ,200 - Air Vents                     ,$3,$0,$3,,Direct
Legend,WINNELSON,WINSUPPLY SHELTON CT CO (#072) - SHELTON - 189041,SHELTON,CT,110-340                  ,200 - Air Vents                     ,$7,$0,$7,,Direct
Legend,AMESBURY INDUSTRIAL SUPPLY,AMESBURY INDUSTRIAL SUPPLY - AMESBURY - 12187,AMESBURY,MA,110-345                  ,210 - Heating Specialties           ,$0,$14,($14),-100.0%,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. - NORTH CHELMSFORD - 179976",NORTH CHELMSFORD,MA,110-345                  ,210 - Heating Specialties           ,$54,$0,$54,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,110-345                  ,210 - Heating Specialties           ,$0,$42,($42),-100.0%,Direct
Legend,AMESBURY INDUSTRIAL SUPPLY,AMESBURY INDUSTRIAL SUPPLY - AMESBURY - 12187,AMESBURY,MA,110-346                  ,210 - Heating Specialties           ,$0,$14,($14),-100.0%,Direct
Legend,HAJOCA,"PEABODY SUPPLY COMPANY, INC. - NORTH CHELMSFORD - 179976",NORTH CHELMSFORD,MA,110-346                  ,210 - Heating Specialties           ,$0,$28,($28),-100.0%,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - MANCHESTER - 178293,MANCHESTER,CT,110-404                  ,210 - Heating Specialties           ,$45,$0,$45,,Direct
Legend,TORRCO,TORRCO - AD#TS28 - STRATFORD - 2122531,STRATFORD,CT,110-404                  ,210 - Heating Specialties           ,$0,$52,($52),-100.0%,Direct
Legend,"WIT-WAY SUPPLY, INC","WIT-WAY SUPPLY, INC. - ROCHESTER - 176976",ROCHESTER,NH,111-134                  ,340 - Specialty Products            ,$0,$63,($63),-100.0%,Direct
Legend,P & E SUPPLY - #227900,P & E SUPPLY - #227900 - SANFORD - 11937,SANFORD,ME,111-134NL                ,340 - Specialty Products            ,$499,$0,$499,,Direct
Legend,BENDER SUPPLY,"BENDER MANAGEMENT, INC. AD#BE81 - WATERBURY - 13933",WATERBURY,CT,111-154                  ,340 - Specialty Products            ,$0,$22,($22),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,111-154                  ,340 - Specialty Products            ,$0,$22,($22),-100.0%,Direct
Legend,GEORGE O'BRIEN-SOUTH DENNIS,GEORGE O'BRIEN-SOUTH DENNIS - #227500 - SOUTH DENNIS - 11152,SOUTH DENNIS,MA,111-154                  ,340 - Specialty Products            ,$0,$551,($551),-100.0%,Direct
Legend,HAJOCA,PEABODY SALES & SERVICE - # 459 - HAVERHILL - 543477,HAVERHILL,MA,111-154                  ,340 - Specialty Products            ,$267,$0,$267,,Direct
Legend,PLIMPTON & HILLS,PLIMPTON & HILLS CORP -AD#PH46 - MANCHESTER - 178293,MANCHESTER,CT,111-154                  ,340 - Specialty Products            ,$0,$66,($66),-100.0%,Direct
Legend,THE GRANITE GROUP,THE GRANITE GROUP- ADGG04 - LONDONDERRY - 179844,LONDONDERRY,NH,111-154                  ,340 - Specialty Products            ,$240,$0,$240,,Direct
Legend,WINNELSON,WINSUPPLY - FALL RIVER-#068 - FALL RIVER - 15001,FALL RIVER,MA,111-154                  ,340 - Specialty Products            ,$0,$22,($22),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY ESSEX CT CO (#074) - ESSEX - 14076,ESSEX,CT,111-154                  ,340 - Specialty Products            ,$0,$11,($11),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,111-154                  ,340 - Specialty Products            ,$27,$0,$27,,Direct
Legend,WINNELSON,WINSUPPLY WORCESTER MA CO (#089) - AUBURN - 11695,AUBURN,MA,111-205                  ,210 - Heating Specialties           ,$110,$0,$110,,Direct
Legend,PLUMBERS' SUPPLY - MASS,PLUMBERS' SUPPLY -MIDDLETOWN #PS50 - MIDDLETOWN - 14772,MIDDLETOWN,MA,111-238                  ,340 - Specialty Products            ,$0,$42,($42),-100.0%,Direct
Legend,F.W. WEBB,F.W. WEBB - BATH - BATH - 605260,BATH,ME,111-243                  ,340 - Specialty Products            ,$0,$11,($11),-100.0%,Direct
Legend,F.W. WEBB,F.W. WEBB - BATH - BATH - 605260,BATH,ME,111-254                  ,340 - Specialty Products            ,$0,$3,($3),-100.0%,Direct
Legend,F.W. WEBB,F.W. WEBB - BATH - BATH - 605260,BATH,ME,111-264                  ,340 - Specialty Products            ,$0,$62,($62),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,111-303NL                ,231 - Pressure Relief Valves        ,$0,$52,($52),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY SEACOAST MA CO (#048) - SALISBURY - 658822,SALISBURY,MA,113-105                  ,60  - Steel Ball Valves             ,$0,($425),$425,100.0%,Direct
Legend,WINNELSON,WINSUPPLY SEACOAST MA CO (#048) - SALISBURY - 658822,SALISBURY,MA,113-107                  ,60  - Steel Ball Valves             ,$0,($472),$472,100.0%,Direct
Legend,WINNELSON,WINSUPPLY SEACOAST MA CO (#048) - SALISBURY - 658822,SALISBURY,MA,113-108                  ,60  - Steel Ball Valves             ,$0,($174),$174,100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-141                  ,60  - Steel Ball Valves             ,$0,$156,($156),-100.0%,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,113-143                  ,60  - Steel Ball Valves             ,$0,$57,($57),-100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-144                  ,60  - Steel Ball Valves             ,$0,$248,($248),-100.0%,Direct
Legend,AMESBURY INDUSTRIAL SUPPLY,AMESBURY INDUSTRIAL SUPPLY - AMESBURY - 12187,AMESBURY,MA,113-145                  ,60  - Steel Ball Valves             ,$0,$107,($107),-100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-145                  ,60  - Steel Ball Valves             ,$0,$214,($214),-100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-147                  ,60  - Steel Ball Valves             ,$0,$141,($141),-100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-148                  ,60  - Steel Ball Valves             ,$0,$191,($191),-100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-223                  ,60  - Steel Ball Valves             ,$0,$174,($174),-100.0%,Direct
Legend,J.D.M. SUPPLY,J.D.M. SUPPLY - MAPLEVILLE - 15647,MAPLEVILLE,RI,113-224                  ,60  - Steel Ball Valves             ,$0,$216,($216),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-102NL                ,170 - Chrome Stops                  ,$81,$32,$49,154.1%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-103NL                ,170 - Chrome Stops                  ,$0,$34,($34),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-104NL                ,170 - Chrome Stops                  ,$605,$0,$605,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -FRAMINGHAM - AD#PG02 - WORCESTER - 243231,WORCESTER,MA,114-104NL                ,170 - Chrome Stops                  ,$0,$286,($286),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,114-104NL                ,170 - Chrome Stops                  ,$48,$0,$48,,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-104NL                ,170 - Chrome Stops                  ,$48,$38,$10,27.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-107NL                ,170 - Chrome Stops                  ,"$1,746",$0,"$1,746",,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,114-107NL                ,170 - Chrome Stops                  ,"$1,746",$0,"$1,746",,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,114-113NL                ,170 - Chrome Stops                  ,$47,$0,$47,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,114-113NL                ,170 - Chrome Stops                  ,$0,$37,($37),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-113NL                ,170 - Chrome Stops                  ,$281,$0,$281,,Direct
Legend,WINNELSON,WINSUPPLY BRISTOL CO (#079) - BRISTOL - 10176,BRISTOL,CT,114-113NL                ,170 - Chrome Stops                  ,$0,$191,($191),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-113NL                ,170 - Chrome Stops                  ,$47,$291,($244),-83.9%,Direct
Legend,ATLANTIC PLBG & HTG - #236300,ATLANTIC PLBG & HTG - #236300 - COVENTRY - 13190,COVENTRY,RI,114-115NL                ,170 - Chrome Stops                  ,$78,$0,$78,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,114-115NL                ,170 - Chrome Stops                  ,$156,$0,$156,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-115NL                ,170 - Chrome Stops                  ,"$1,562",$0,"$1,562",,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-115NL                ,170 - Chrome Stops                  ,$0,$92,($92),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY BRISTOL CO (#079) - BRISTOL - 10176,BRISTOL,CT,114-115NL                ,170 - Chrome Stops                  ,$0,$123,($123),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-115NL                ,170 - Chrome Stops                  ,$78,$123,($45),-36.5%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -FRAMINGHAM - AD#PG02 - WORCESTER - 243231,WORCESTER,MA,114-163NL                ,170 - Chrome Stops                  ,$0,$87,($87),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MEDFORD - AD#PG02 - MEDFORD - 14873,MEDFORD,MA,114-163NL                ,170 - Chrome Stops                  ,$0,$139,($139),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,114-163NL                ,170 - Chrome Stops                  ,$111,$0,$111,,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-202NL                ,170 - Chrome Stops                  ,$49,$38,$10,27.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-203NL                ,170 - Chrome Stops                  ,$0,$40,($40),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-204NL                ,170 - Chrome Stops                  ,$473,$0,$473,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -FRAMINGHAM - AD#PG02 - WORCESTER - 243231,WORCESTER,MA,114-204NL                ,170 - Chrome Stops                  ,$0,$131,($131),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-204NL                ,170 - Chrome Stops                  ,$0,$127,($127),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-204NL                ,170 - Chrome Stops                  ,$0,$44,($44),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY SHELTON CT CO (#072) - SHELTON - 189041,SHELTON,CT,114-209NL                ,170 - Chrome Stops                  ,$0,$171,($171),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-213NL                ,170 - Chrome Stops                  ,$0,$208,($208),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-213NL                ,170 - Chrome Stops                  ,$106,$42,$64,154.5%,Direct
Legend,ATLANTIC PLBG & HTG - #236300,ATLANTIC PLBG & HTG - #236300 - COVENTRY - 13190,COVENTRY,RI,114-215NL                ,170 - Chrome Stops                  ,$79,$0,$79,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MEDFORD - AD#PG02 - MEDFORD - 14873,MEDFORD,MA,114-215NL                ,170 - Chrome Stops                  ,$0,$62,($62),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-215NL                ,170 - Chrome Stops                  ,$79,$0,$79,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,114-602NL                ,181 - Ball Chrome Stops             ,$58,$48,$10,19.9%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-602NL                ,181 - Ball Chrome Stops             ,$203,$0,$203,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -SACO - AD#PG02 - SACO - 239081,SACO,MA,114-602NL                ,181 - Ball Chrome Stops             ,$0,$357,($357),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-602NL                ,181 - Ball Chrome Stops             ,$0,$48,($48),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,114-603NL                ,181 - Ball Chrome Stops             ,$24,$0,$24,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,114-603NL                ,181 - Ball Chrome Stops             ,$242,$0,$242,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-605NL                ,181 - Ball Chrome Stops             ,$0,$73,($73),-100.0%,Direct
Legend,GUSTAVE A. LARSON CO,DAIKIN COMFORT TECH  #101085 - NEW HAVEN - 2125379,NEW HAVEN,NJ,114-606NL                ,181 - Ball Chrome Stops             ,$206,$0,$206,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,114-606NL                ,181 - Ball Chrome Stops             ,$0,$43,($43),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,114-606NL                ,181 - Ball Chrome Stops             ,$52,$0,$52,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MEDFORD - AD#PG02 - MEDFORD - 14873,MEDFORD,MA,114-606NL                ,181 - Ball Chrome Stops             ,$0,$300,($300),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -SACO - AD#PG02 - SACO - 239081,SACO,MA,114-606NL                ,181 - Ball Chrome Stops             ,$0,$446,($446),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY PORTLAND ME CO (#040) - SOUTH PORTLAND - 180358,SOUTH PORTLAND,ME,114-606NL                ,181 - Ball Chrome Stops             ,$0,$515,($515),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY STAMFORD CT CO (#015) - STAMFORD - 12380,STAMFORD,CT,114-606NL                ,181 - Ball Chrome Stops             ,$309,$0,$309,,Direct
Legend,"WIT-WAY SUPPLY, INC","WIT-WAY SUPPLY, INC. - ROCHESTER - 176976",ROCHESTER,NH,114-606NL                ,181 - Ball Chrome Stops             ,$0,$43,($43),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-606NLB               ,181 - Ball Chrome Stops             ,$300,$250,$50,19.9%,Direct
Legend,DADDARIO HARDWARE INC,DADDARIO HARDWARE INC - FRANKLIN - 2117437,FRANKLIN,MA,114-607NL                ,181 - Ball Chrome Stops             ,$0,$60,($60),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,114-609NL                ,181 - Ball Chrome Stops             ,$456,$0,$456,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,114-609NL                ,181 - Ball Chrome Stops             ,$91,$76,$15,20.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,114-609NL                ,181 - Ball Chrome Stops             ,$0,$95,($95),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,114-609NL                ,181 - Ball Chrome Stops             ,$456,$190,$266,140.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,114-609NL                ,181 - Ball Chrome Stops             ,$0,$190,($190),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,114-609NL                ,181 - Ball Chrome Stops             ,$228,$0,$228,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,114-609NL                ,181 - Ball Chrome Stops             ,$228,$95,$133,140.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-609NL                ,181 - Ball Chrome Stops             ,$0,$53,($53),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,114-613NL                ,181 - Ball Chrome Stops             ,$31,$0,$31,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-613NL                ,181 - Ball Chrome Stops             ,$0,$115,($115),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-613NL                ,181 - Ball Chrome Stops             ,$0,$52,($52),-100.0%,Direct
Legend,F.W. WEBB,F.W. WEBB - BRIDGEWATER - BRIDGEWATER - 1542103,BRIDGEWATER,MA,114-613NLB               ,181 - Ball Chrome Stops             ,"$1,012",$0,"$1,012",,Direct
Legend,SUPPLY NEW ENGLAND,SUPPLY NEW ENGLAND #10 - AD#SN03 - UXBRIDGE - 15115,UXBRIDGE,MA,114-615NL                ,181 - Ball Chrome Stops             ,$131,$0,$131,,Direct
Legend,WINNELSON,WINSUPPLY - FALL RIVER-#068 - FALL RIVER - 15001,FALL RIVER,MA,114-615NL                ,181 - Ball Chrome Stops             ,$0,$55,($55),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MEDFORD - AD#PG02 - MEDFORD - 14873,MEDFORD,MA,114-704NL                ,181 - Ball Chrome Stops             ,$0,$44,($44),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - FALL RIVER - 11378",FALL RIVER,MA,114-705NL                ,181 - Ball Chrome Stops             ,$0,$22,($22),-100.0%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - GREENVILLE - 11383,GREENVILLE,RI,114-705NL                ,181 - Ball Chrome Stops             ,$53,$217,($164),-75.5%,Direct
Legend,SMITHFIELD PLUMBING & HEATING,SMITHFIELD PLUMBING & HEATING #104860 - TWIN MOUNTAIN - 179862,TWIN MOUNTAIN,RI,114-705NL                ,181 - Ball Chrome Stops             ,$106,$126,($20),-15.9%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-705NL                ,181 - Ball Chrome Stops             ,$106,$0,$106,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MEDFORD - AD#PG02 - MEDFORD - 14873,MEDFORD,MA,114-705NL                ,181 - Ball Chrome Stops             ,$0,$89,($89),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,114-705NL                ,181 - Ball Chrome Stops             ,$0,$84,($84),-100.0%,Direct
Legend,GUSTAVE A. LARSON CO,DAIKIN COMFORT TECH  #101085 - NEW HAVEN - 2125379,NEW HAVEN,NJ,114-706NL                ,181 - Ball Chrome Stops             ,$53,$0,$53,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,114-706NL                ,181 - Ball Chrome Stops             ,$53,$0,$53,,Direct
Legend,WINNELSON,WINSUPPLY PORTLAND ME CO (#040) - SOUTH PORTLAND - 180358,SOUTH PORTLAND,ME,114-706NL                ,181 - Ball Chrome Stops             ,$0,$532,($532),-100.0%,Direct
Legend,"WIT-WAY SUPPLY, INC","WIT-WAY SUPPLY, INC. - ROCHESTER - 176976",ROCHESTER,NH,114-706NL                ,181 - Ball Chrome Stops             ,$0,$22,($22),-100.0%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-706NLB               ,181 - Ball Chrome Stops             ,$300,$250,$50,19.9%,Direct
Legend,DADDARIO HARDWARE INC,DADDARIO HARDWARE INC - FRANKLIN - 2117437,FRANKLIN,MA,114-707NL                ,181 - Ball Chrome Stops             ,$0,$31,($31),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP - AD#PG02 - NORTH BILLERICA - 11320,NORTH BILLERICA,MA,114-707NL                ,181 - Ball Chrome Stops             ,$186,$0,$186,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - EAST PROVIDENCE - 11021,EAST PROVIDENCE,RI,114-709NL                ,181 - Ball Chrome Stops             ,$356,$0,$356,,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,114-709NL                ,181 - Ball Chrome Stops             ,$178,$0,$178,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC - #106780 - PROVIDENCE - 176778",PROVIDENCE,MA,114-709NL                ,181 - Ball Chrome Stops             ,$134,$0,$134,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,114-709NL                ,181 - Ball Chrome Stops             ,$0,$93,($93),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,114-709NL                ,181 - Ball Chrome Stops             ,$223,$0,$223,,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - REHOBOTH - 2118882",REHOBOTH,MA,114-709NL                ,181 - Ball Chrome Stops             ,$223,$0,$223,,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-709NL                ,181 - Ball Chrome Stops             ,$0,$37,($37),-100.0%,Direct
Legend,"WINSLOW SUPPLY, INC.","WINSLOW SUPPLY, INC. - WATERVILLE - 181416",WATERVILLE,ME,114-709NL                ,181 - Ball Chrome Stops             ,$0,$223,($223),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MEDFORD - AD#PG02 - MEDFORD - 14873,MEDFORD,MA,114-713NL                ,181 - Ball Chrome Stops             ,$0,$46,($46),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -MIDDLETOWN - AD#PG02 - MIDDLETOWN - 179339,MIDDLETOWN,MA,114-713NL                ,181 - Ball Chrome Stops             ,$0,$87,($87),-100.0%,Direct
Legend,THE PORTLAND GROUP,THE PORTLAND GROUP -RAYNHAM - AD#PG02 - RAYNHAM - 182939,RAYNHAM,MA,114-713NL                ,181 - Ball Chrome Stops             ,$28,$61,($33),-54.9%,Direct
Legend,WINNELSON,WINSUPPLY MANCHESTER CT CO (#071) - MANCHESTER - 10933,MANCHESTER,CT,114-713NL                ,181 - Ball Chrome Stops             ,$0,$46,($46),-100.0%,Direct
Legend,M & G SUPPLY,M & G SUPPLY #246600 - WARREN - 164436,WARREN,RI,114-715NL                ,181 - Ball Chrome Stops             ,$66,$109,($44),-40.1%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - ATTLEBORO FALLS - 183219",ATTLEBORO FALLS,MA,114-715NL                ,181 - Ball Chrome Stops             ,$0,$55,($55),-100.0%,Direct
Legend,"SEEKONK SUPPLY, INC","SEEKONK SUPPLY, INC. - #106780 - BRIDGEWATER - 308451",BRIDGEWATER,MA,114-715NL                ,181 - Ball Chrome Stops             ,$66,$0,$66,,Direct
Legend,SUPPLY NEW ENGLAND,SUPPLY NEW ENGLAND #10 - AD#SN03 - UXBRIDGE - 15115,UXBRIDGE,MA,114-715NL                ,181 - Ball Chrome Stops             ,$79,$0,$79,,Direct
Legend,BETTS PLUMBING & HEATING SUPPLY #257200,BETTS PLUMBING & HEATING SUPPLY #257200 - WESTFIELD - 211651,WESTFIELD,MA,114-903PNL               ,181 - Ball Chrome Stops             ,$0,$165,($165),-100.0%,Direct
